stimulus_id,source,ground_truth_tag,epistemic_evidence,stem_term,model,model_id,condition,parse_error,timestamp,reformulation,certainty_level,epistemic_signal,ASL_gloss,jargon_strategy,expansion_reasoning,output,whose_perspective,accountability_note,epistemic_preservation
S037,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),IL-2,gemini-1.5-pro,google/gemini-2.0-flash-001,2A,,2026-05-09T23:55:56.315601,,,,"PAST REPORT T LYMPHOCYTE CHILD SEVERE IMMUNODEFICIENCY DEFECTIVE TRANSCRIPTION SEVERAL LYMPHOKINE GENE INCLUDE I-L-2, I-L-3, I-L-4, I-L-5, ENCODE INTERLEUKIN TWO, THREE, FOUR, FIVE.",fingerspell,,,,,
S037,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),IL-2,gpt-4o,openai/gpt-4o-mini,2A,,2026-05-09T23:55:56.396579,,,,WE PREVIOUSLY REPORT T LYMPHOCYTES CHILD SEVERE COMBINED IMMUNODEFICIENCY DEFECTIVE TRANSCRIPTION SEVERAL LYMPHOKINE GENES INCLUDE IL2 IL3 IL4 IL5 WHICH ENCODE INTERLEUKINS 2 3 4 5 (IL-2 IL-3 IL-4 IL-5),fingerspell|expand|other,,,,,
S037,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),IL-2,claude-3.5-sonnet,anthropic/claude-3.5-haiku,2B,,2026-05-09T23:55:59.428169,,,,PAST REPORT T-CELL CHILD SERIOUS IMMUNE-WEAK PROBLEM GENE MAKE COMMUNICATION-CHEMICAL MESSENGER BLOCKED,expand,"Technical medical acronym requires conceptual translation to reduce cognitive load for DHH STEM students, focusing on meaning of immune cell communication chemical messenger rather than spelling letters of scientific notation",,,,
S037,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),IL-2,gemini-1.5-pro,google/gemini-2.0-flash-001,2B,,2026-05-09T23:55:57.701231,,,,INTERLEUKIN TWO,expand,"Given the audience of Deaf and Hard-of-Hearing graduate students and the research indicating that excessive fingerspelling increases cognitive load, expanding 'IL-2' to 'INTERLEUKIN TWO' is the most socially responsible approach. This provides immediate conceptual understanding, reducing the burden of decoding individual letters and allowing students to focus on the scientific content. Using the full term also establishes the foundation for understanding the broader context of interleukins.",,,,
S037,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),IL-2,gpt-4o,openai/gpt-4o-mini,2B,,2026-05-09T23:55:58.141472,,,,"We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include INTERLEUKIN 2, INTERLEUKIN 3, INTERLEUKIN 4, and INTERLEUKIN 5.",expand,"Expanding the term 'IL-2' to 'INTERLEUKIN 2' provides clarity and context for DHH students, reducing cognitive load by avoiding excessive fingerspelling and enhancing understanding of the concept.",,,,
S037,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),IL-2,claude-3.5-sonnet,anthropic/claude-3.5-haiku,3A,,2026-05-09T23:56:01.445540,,,,,,,"Let me break this down for you. In this sentence, researchers are describing a specific medical finding about a child with a serious immune system disorder. The T lymphocytes (a type of white blood cell crucial for immune response) in this child have a problem: they cannot properly create messenger RNA for several important interleukin genes. Interleukins are signaling proteins that help coordinate immune system activities. Specifically, this child's T cells cannot transcribe the genes for interleukins 2, 3, 4, and 5, which means these important immune communication molecules cannot be produced normally.",scientific researcher reporting a medical research finding,,
S037,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),IL-2,gemini-1.5-pro,google/gemini-2.0-flash-001,3A,,2026-05-09T23:55:59.732668,,,,,,,"Okay, let's break this down. Imagine the body's immune system as an army. T lymphocytes, or T cells, are like specialized soldiers that need instructions to fight off invaders. These instructions come in the form of proteins called lymphokines, like IL-2, IL-3, IL-4, and IL-5. These lymphokines are encoded by lymphokine genes. Think of the genes as the blueprints for making these proteins. Transcription is the process of copying the blueprint so the protein can be made. Severe combined immunodeficiency (SCID) is a serious condition where the immune system is severely weakened. This sentence is saying that in a child with SCID, their T cells have a problem with transcription, specifically when it comes to the genes that make those important lymphokines (IL-2, IL-3, IL-4, and IL-5). Because the transcription is defective, the T cells can't produce enough of these lymphokines, which weakens their ability to fight off infections.",teacher,,
S037,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),IL-2,gpt-4o,openai/gpt-4o-mini,3A,,2026-05-09T23:55:58.415479,,,,,,,"The T lymphocytes of a child with severe combined immunodeficiency have problems with the transcription process, meaning they cannot properly produce certain important signaling molecules called interleukins. These interleukins, specifically IL-2, IL-3, IL-4, and IL-5, play crucial roles in the immune response, and their deficiency can lead to severe immune system issues.",This explanation is from the perspective of a teacher or researcher explaining the implications of defective T lymphocytes in a child with severe combined immunodeficiency.,,
S037,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),IL-2,claude-3.5-sonnet,anthropic/claude-3.5-haiku,3B,,2026-05-09T23:56:01.302557,,,,,,,"We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include IL2, IL3, IL4, and IL5, which encode interleukins 2, 3, 4, and 5 (IL-2, -3, -4, and -5).",original scientific researcher,"Preserved full technical terminology, precise gene and interleukin references, and the specific context of a child with severe combined immunodeficiency",
S037,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),IL-2,gemini-1.5-pro,google/gemini-2.0-flash-001,3B,,2026-05-09T23:56:01.573020,,,,,,,"Okay, so what the speaker is saying is: They've shown in past research that in a child with a really serious immune problem called severe combined immunodeficiency, their T cells (which are a type of immune cell) have trouble making certain proteins. Specifically, they're not transcribing the genes for several lymphokines properly. Lymphokines are signaling molecules, and in this case, the ones they're talking about are IL-2, IL-3, IL-4, and IL-5. These lymphokines are also known as interleukins 2, 3, 4, and 5.",student,"I preserved the core scientific information about T cell dysfunction in SCID, focusing on impaired lymphokine gene transcription and specifically naming IL-2, IL-3, IL-4, and IL-5. I simplified the language to be more accessible to a student, replacing technical terms with more common synonyms where appropriate (e.g., 'making proteins' instead of 'transcribing'). I also added context to explain the importance of T cells and lymphokines.",
S037,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),IL-2,gpt-4o,openai/gpt-4o-mini,3B,,2026-05-09T23:56:00.714702,,,,,,,"The T lymphocytes of a child with severe combined immunodeficiency have been found to have defects in the transcription of several lymphokine genes, including those for interleukins 2, 3, 4, and 5.",The speaker's perspective is that they are sharing findings from previous research regarding the immune system of a child with a specific condition.,"I preserved the key information about the defect in T lymphocytes and the specific interleukins involved, ensuring clarity while maintaining the original meaning.",
S037,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),IL-2,claude-3.5-sonnet,anthropic/claude-3.5-haiku,3C,,2026-05-09T23:56:04.662282,,,,,,,"In our prior research, we documented that the T lymphocytes from a child diagnosed with severe combined immunodeficiency demonstrate impaired transcription of multiple lymphokine genes, specifically interleukins 2, 3, 4, and 5.",Original research team's first-person collective perspective,"Direct citation of previous work, indicating established observation","Maintained original authors' moderate confidence by preserving 'previously reported' language, which signals empirical observation without overstating certainty. Kept technical terminology and specific gene references to preserve precise scientific communication."
S037,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),IL-2,gemini-1.5-pro,google/gemini-2.0-flash-001,3C,,2026-05-09T23:56:04.010685,,,,,,,"WE PREVIOUSLY REPORTED: CHILD WITH SEVERE COMBINED IMMUNODEFICIENCY (SCID), THEIR T LYMPHOCYTES HAVE DEFECTS. THESE DEFECTS AFFECT TRANSCRIPTION. TRANSCRIPTION AFFECTS SEVERAL LYMPHOKINE GENES. EXAMPLES: IL2, IL3, IL4, IL5. THESE GENES CODE FOR INTERLEUKINS 2, 3, 4, 5 (IL-2, -3, -4, -5).",Speaker,"I have translated the sentence into a more visually accessible format, suitable for sign language interpretation. I have maintained the original sentence structure as much as possible while prioritizing clarity and conciseness. I have used all caps to indicate the core information and concepts.","The original sentence presents a previously reported finding. The phrase ""We have previously reported"" indicates a high degree of certainty regarding the finding itself, as it has already been documented and presumably peer-reviewed. The interpretation retains this high certainty by directly stating ""WE PREVIOUSLY REPORTED."" This avoids introducing any doubt or hedging that wasn't present in the original statement. The use of ""HAVE DEFECTS"" also conveys a factual statement, maintaining the speaker's certainty."
S037,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),IL-2,gpt-4o,openai/gpt-4o-mini,3C,,2026-05-09T23:56:02.606510,,,,,,,"We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes, including IL2, IL3, IL4, and IL5, which encode interleukins 2, 3, 4, and 5.",The researchers who conducted the study.,The statement reflects the researchers' previous findings and is presented as a factual report of their work.,I preserved the original certainty of the statement by using 'We have previously reported' to indicate that this is a claim based on prior research. I did not modify the epistemic status because the original statement conveys a clear level of certainty regarding the findings.
S038,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),AP-1,claude-3.5-sonnet,anthropic/claude-3.5-haiku,1A,,2026-05-09T23:56:04.021220,"The immune signaling molecule interferon-gamma alters the inflammatory gene activation patterns triggered by bacterial components in human white blood cells, affecting both genetic instructions and protein production.",high,,,,,,,,
S038,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),AP-1,gemini-1.5-pro,google/gemini-2.0-flash-001,1A,,2026-05-09T23:56:03.022131,"In human immune cells called monocytes, interferon-gamma alters how genes related to inflammation (AP-1 and NF-kappa B) are activated by lipopolysaccharide, a component of bacterial cell walls. This alteration affects both the production of RNA and proteins associated with these genes.",high,,,,,,,,
S038,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),AP-1,gpt-4o,openai/gpt-4o-mini,1A,,2026-05-09T23:56:02.744369,"Interferon-gamma influences the expression of AP-1 and NF-kappa B, triggered by lipopolysaccharide, at both the mRNA and protein levels in human monocytes.",high,,,,,,,,
S038,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),AP-1,claude-3.5-sonnet,anthropic/claude-3.5-haiku,1B,,2026-05-09T23:56:05.223282,"In human monocytes, interferon-gamma changes how lipopolysaccharide affects the genetic and protein production of AP-1 and NF-kappa B",high,"Direct language without hedging words, using active verb 'changes' which implies a confident scientific observation",,,,,,,
S038,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),AP-1,gemini-1.5-pro,google/gemini-2.0-flash-001,1B,,2026-05-09T23:56:04.206634,Interferon-gamma changes how much AP-1 and NF-kappa B are made (expression) when human monocytes are exposed to lipopolysaccharide. This change happens at both the mRNA and protein levels.,high,"The original sentence presents a direct finding with no hedging, so the reformulation maintains that directness.",,,,,,,
S038,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),AP-1,gpt-4o,openai/gpt-4o-mini,1B,,2026-05-09T23:56:04.274419,Interferon-gamma influences how lipopolysaccharide affects the expression of AP-1 and NF-kappa B at both the mRNA and protein levels in human monocytes.,high,The use of the word 'influences' indicates a strong level of certainty about the relationship being described.,,,,,,,
S038,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),AP-1,claude-3.5-sonnet,anthropic/claude-3.5-haiku,1C,,2026-05-09T23:56:07.198686,"In human immune cells called monocytes, a signaling protein named interferon-gamma changes how other important regulatory proteins (AP-1 and NF-kappa B) are produced when the cells are exposed to bacterial components, affecting both the genetic instructions and the actual protein levels.",high,,,,,,,,
S038,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),AP-1,gemini-1.5-pro,google/gemini-2.0-flash-001,1C,,2026-05-09T23:56:05.523001,"Interferon-gamma (IFN-γ) changes how human monocytes respond to lipopolysaccharide (LPS). Specifically, IFN-γ affects the amount of AP-1 and NF-κB made by the cells, both in terms of mRNA (the instructions) and protein (the working molecules). This means IFN-γ influences the cell's inflammatory response to LPS.",high,,,,,,,,
S038,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),AP-1,gpt-4o,openai/gpt-4o-mini,1C,,2026-05-09T23:56:05.619805,"Interferon-gamma affects how lipopolysaccharides trigger the production of AP-1 and NF-kappa B in human monocytes, both in terms of mRNA and protein levels.",high,,,,,,,,
S038,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),AP-1,claude-3.5-sonnet,anthropic/claude-3.5-haiku,2A,,2026-05-09T23:56:07.274335,,,,INTERFERON-GAMMA MODIFY LPS ACTIVATE AP-1 SPELL(A-P-1) ALSO SPELL(N-F) SPELL(K-B) LANGUAGE-LEVEL mRNA PROTEIN LEVEL IN HUMAN MONOCYTE,expand,,,,,
S038,CoNLL-2010,ASSERTIVE,N/A (no hedge cues),AP-1,gemini-1.5-pro,google/gemini-2.0-flash-001,2A,,2026-05-09T23:56:07.284318,,,,"INTERFERON-GAMMA AFFECT LIPOLYSACCHARIDE STIMULATE AP-1, NF-KAPPA B EXPRESSION. mRNA, PROTEIN LEVEL, HUMAN MONOCYTE.",fingerspell,,,,,
